Navn;Stasjon;Tid(norsk normaltid);Homogenisert middeltemperatur (mnd);Homogenisert middeltemperatur, avvik fra normalen 1961-1990 (mnd)
Nordøyan Fyr;SN75410;10.2006;8,1;0,8
Nordøyan Fyr;SN75410;11.2006;6,2;2,5
Nordøyan Fyr;SN75410;12.2006;6,3;4,7
Nordøyan Fyr;SN75410;01.2007;2,2;1,7
Nordøyan Fyr;SN75410;02.2007;-0,9;-1,4
Nordøyan Fyr;SN75410;03.2007;4,6;2,9
Nordøyan Fyr;SN75410;04.2007;4,9;1,2
Nordøyan Fyr;SN75410;05.2007;7,6;0
Nordøyan Fyr;SN75410;06.2007;11,1;0,9
Nordøyan Fyr;SN75410;07.2007;14,5;2,5
Nordøyan Fyr;SN75410;08.2007;12,6;0,1
Nordøyan Fyr;SN75410;09.2007;9,5;-0,6
Nordøyan Fyr;SN75410;10.2007;8,1;0,8
Nordøyan Fyr;SN75410;11.2007;4,1;0,4
Nordøyan Fyr;SN75410;12.2007;4,8;3,2
Nordøyan Fyr;SN75410;01.2008;2,6;2,1
Nordøyan Fyr;SN75410;02.2008;3,3;2,8
Nordøyan Fyr;SN75410;03.2008;1,7;0
Nordøyan Fyr;SN75410;04.2008;5;1,3
Nordøyan Fyr;SN75410;05.2008;7,9;0,3
Nordøyan Fyr;SN75410;06.2008;11,2;1
Nordøyan Fyr;SN75410;07.2008;13,2;1,2
Nordøyan Fyr;SN75410;08.2008;13,6;1,1
Nordøyan Fyr;SN75410;09.2008;11,7;1,6
Nordøyan Fyr;SN75410;10.2008;8,4;1,1
Nordøyan Fyr;SN75410;11.2008;4,8;1,1
Nordøyan Fyr;SN75410;12.2008;3,4;1,8
Nordøyan Fyr;SN75410;01.2009;2,1;1,6
Nordøyan Fyr;SN75410;02.2009;0;-0,5
Nordøyan Fyr;SN75410;03.2009;2,8;1,1
Nordøyan Fyr;SN75410;04.2009;6,1;2,4
Nordøyan Fyr;SN75410;05.2009;9;1,4
Nordøyan Fyr;SN75410;06.2009;10,3;0,1
Nordøyan Fyr;SN75410;07.2009;12,8;0,8
Nordøyan Fyr;SN75410;08.2009;14,2;1,7
Nordøyan Fyr;SN75410;09.2009;11,4;1,3
Nordøyan Fyr;SN75410;10.2009;6,6;-0,7
Nordøyan Fyr;SN75410;11.2009;5,6;1,9
Nordøyan Fyr;SN75410;12.2009;0,9;-0,7
Nordøyan Fyr;SN75410;01.2010;-0,3;-0,8
Nordøyan Fyr;SN75410;02.2010;-2,4;-2,9
Nordøyan Fyr;SN75410;03.2010;1,6;-0,1
Nordøyan Fyr;SN75410;04.2010;4,4;0,7
Nordøyan Fyr;SN75410;05.2010;7;-0,6
Nordøyan Fyr;SN75410;06.2010;9;-1,2
Nordøyan Fyr;SN75410;07.2010;12,7;0,7
Nordøyan Fyr;SN75410;08.2010;13;0,5
Nordøyan Fyr;SN75410;09.2010;11,5;1,4
Nordøyan Fyr;SN75410;10.2010;8;0,7
Nordøyan Fyr;SN75410;11.2010;0,9;-2,8
Nordøyan Fyr;SN75410;12.2010;-1,3;-2,9
Nordøyan Fyr;SN75410;01.2011;2;1,5
Nordøyan Fyr;SN75410;02.2011;0,4;-0,1
Nordøyan Fyr;SN75410;03.2011;2,1;0,4
Nordøyan Fyr;SN75410;04.2011;5,9;2,2
Nordøyan Fyr;SN75410;05.2011;8,7;1,1
Nordøyan Fyr;SN75410;06.2011;11,3;1,1
Nordøyan Fyr;SN75410;07.2011;12,3;0,3
Nordøyan Fyr;SN75410;08.2011;12,9;0,4
Nordøyan Fyr;SN75410;09.2011;12,3;2,2
Nordøyan Fyr;SN75410;10.2011;9,2;1,9
Nordøyan Fyr;SN75410;11.2011;8,1;4,4
Nordøyan Fyr;SN75410;12.2011;3,9;2,3
Nordøyan Fyr;SN75410;01.2012;2;1,5
Nordøyan Fyr;SN75410;02.2012;1,7;1,2
Nordøyan Fyr;SN75410;03.2012;4,4;2,7
Nordøyan Fyr;SN75410;04.2012;3,7;0
Nordøyan Fyr;SN75410;05.2012;6,7;-0,9
Nordøyan Fyr;SN75410;06.2012;10;-0,2
Nordøyan Fyr;SN75410;07.2012;11,6;-0,4
Nordøyan Fyr;SN75410;08.2012;11,8;-0,7
Nordøyan Fyr;SN75410;09.2012;10;-0,1
Nordøyan Fyr;SN75410;10.2012;6,4;-0,9
Nordøyan Fyr;SN75410;11.2012;5,2;1,5
Nordøyan Fyr;SN75410;12.2012;-0,9;-2,5
Nordøyan Fyr;SN75410;01.2013;1,8;1,3
Nordøyan Fyr;SN75410;02.2013;0,9;0,4
Nordøyan Fyr;SN75410;03.2013;-0,1;-1,8
Nordøyan Fyr;SN75410;04.2013;3,5;-0,2
Nordøyan Fyr;SN75410;05.2013;9,2;1,6
Nordøyan Fyr;SN75410;06.2013;11,5;1,3
Nordøyan Fyr;SN75410;07.2013;12,4;0,4
Nordøyan Fyr;SN75410;08.2013;13,4;0,9
Nordøyan Fyr;SN75410;09.2013;11,9;1,8
Nordøyan Fyr;SN75410;10.2013;8,1;0,8
Nordøyan Fyr;SN75410;11.2013;5,1;1,4
Nordøyan Fyr;SN75410;12.2013;4,5;2,9
Nordøyan Fyr;SN75410;01.2014;-0,1;-0,6
Nordøyan Fyr;SN75410;02.2014;4;3,5
Nordøyan Fyr;SN75410;03.2014;3,7;2
Nordøyan Fyr;SN75410;04.2014;5;1,3
Nordøyan Fyr;SN75410;05.2014;7,7;0,1
Nordøyan Fyr;SN75410;06.2014;10,8;0,6
Nordøyan Fyr;SN75410;07.2014;16,2;4,2
Nordøyan Fyr;SN75410;08.2014;14,6;2,1
Nordøyan Fyr;SN75410;09.2014;12,1;2
Nordøyan Fyr;SN75410;10.2014;8,7;1,4
Nordøyan Fyr;SN75410;11.2014;5,9;2,2
Nordøyan Fyr;SN75410;12.2014;3,4;1,8
Nordøyan Fyr;SN75410;01.2015;2,3;1,8
Nordøyan Fyr;SN75410;02.2015;3,3;2,8
Nordøyan Fyr;SN75410;03.2015;4,3;2,6
Nordøyan Fyr;SN75410;04.2015;5,2;1,5
Nordøyan Fyr;SN75410;05.2015;7,5;-0,1
Nordøyan Fyr;SN75410;06.2015;8,8;-1,4
Nordøyan Fyr;SN75410;07.2015;11,5;-0,5
Nordøyan Fyr;SN75410;08.2015;15;2,5
Nordøyan Fyr;SN75410;09.2015;12,6;2,5
Nordøyan Fyr;SN75410;10.2015;9,1;1,8
Nordøyan Fyr;SN75410;11.2015;6,2;2,5
Nordøyan Fyr;SN75410;12.2015;5,2;3,6
Nordøyan Fyr;SN75410;01.2016;-0,5;-1
Nordøyan Fyr;SN75410;02.2016;2,2;1,7
Nordøyan Fyr;SN75410;03.2016;4;2,3
Nordøyan Fyr;SN75410;04.2016;4,8;1,1
Nordøyan Fyr;SN75410;05.2016;8,5;0,9
Nordøyan Fyr;SN75410;06.2016;9,8;-0,4
Nordøyan Fyr;SN75410;07.2016;13,4;1,4
Nordøyan Fyr;SN75410;08.2016;13,4;0,9
Nordøyan Fyr;SN75410;09.2016;12,8;2,7
Nordøyan Fyr;SN75410;10.2016;8,5;1,2
Nordøyan Fyr;SN75410;11.2016;3,9;0,2
Nordøyan Fyr;SN75410;12.2016;4,9;3,3
Nordøyan Fyr;SN75410;01.2017;4;3,5
Nordøyan Fyr;SN75410;02.2017;2;1,5
Nordøyan Fyr;SN75410;03.2017;2,5;0,8
Nordøyan Fyr;SN75410;04.2017;4;0,3
Nordøyan Fyr;SN75410;05.2017;7;-0,6
Nordøyan Fyr;SN75410;06.2017;11,3;1,1
Nordøyan Fyr;SN75410;07.2017;13,4;1,4
Nordøyan Fyr;SN75410;08.2017;13,6;1,1
Nordøyan Fyr;SN75410;09.2017;12,8;2,7
Nordøyan Fyr;SN75410;10.2017;8,8;1,5
Nordøyan Fyr;SN75410;11.2017;5,4;1,7
Nordøyan Fyr;SN75410;12.2017;3,4;1,8
Nordøyan Fyr;SN75410;01.2018;2,3;1,8
Nordøyan Fyr;SN75410;02.2018;0,2;-0,3
Nordøyan Fyr;SN75410;03.2018;-0,1;-1,8
Nordøyan Fyr;SN75410;04.2018;4,8;1,1
Nordøyan Fyr;SN75410;05.2018;8,9;1,3
Nordøyan Fyr;SN75410;06.2018;9,5;-0,7
Nordøyan Fyr;SN75410;07.2018;13,8;1,8
Nordøyan Fyr;SN75410;08.2018;13,6;1,1
Nordøyan Fyr;SN75410;11.2018;7;3,3
Nordøyan Fyr;SN75410;12.2018;3,3;1,7
Nordøyan Fyr;SN75410;01.2019;2;1,5
Nordøyan Fyr;SN75410;02.2019;2,8;2,3
Nordøyan Fyr;SN75410;03.2019;1,8;0,1
Nordøyan Fyr;SN75410;04.2019;6,3;2,6
Nordøyan Fyr;SN75410;05.2019;7,2;-0,4
Nordøyan Fyr;SN75410;06.2019;11,2;1
Nordøyan Fyr;SN75410;07.2019;13,2;1,2
Nordøyan Fyr;SN75410;08.2019;14;1,5
Nordøyan Fyr;SN75410;09.2019;10,7;0,6
Nordøyan Fyr;SN75410;10.2019;6,6;-0,7
Nordøyan Fyr;SN75410;11.2019;2,7;-1
Nordøyan Fyr;SN75410;12.2019;4,2;2,6
Nordøyan Fyr;SN75410;01.2020;4,8;4,3
Nordøyan Fyr;SN75410;02.2020;2,9;2,4
Nordøyan Fyr;SN75410;03.2020;2,8;1,1
Nordøyan Fyr;SN75410;04.2020;4,3;0,6
Nordøyan Fyr;SN75410;05.2020;6,2;-1,4
Nordøyan Fyr;SN75410;06.2020;13,7;3,5
Nordøyan Fyr;SN75410;07.2020;12,6;0,6
Nordøyan Fyr;SN75410;08.2020;13,5;1
Nordøyan Fyr;SN75410;09.2020;11,3;1,2
Nordøyan Fyr;SN75410;10.2020;8,6;1,3
Nordøyan Fyr;SN75410;11.2020;7,2;3,5
Nordøyan Fyr;SN75410;12.2020;4,6;3
Nordøyan Fyr;SN75410;01.2021;0,4;-0,1
Nordøyan Fyr;SN75410;02.2021;1,2;0,7
Nordøyan Fyr;SN75410;03.2021;3,7;2
Nordøyan Fyr;SN75410;04.2021;3,9;0,2
Nordøyan Fyr;SN75410;05.2021;7,6;0
Nordøyan Fyr;SN75410;06.2021;12;1,8
Nordøyan Fyr;SN75410;07.2021;14,3;2,3
Nordøyan Fyr;SN75410;08.2021;13,8;1
Oppdal - Maurhaugen;SN66760;11.2019;-5,2;-
Oppdal - Maurhaugen;SN66760;12.2019;-2,6;-
Oppdal - Maurhaugen;SN66760;01.2020;-0,5;-
Oppdal - Maurhaugen;SN66760;02.2020;-2,9;-
Oppdal - Maurhaugen;SN66760;03.2020;-1,3;-
Oppdal - Maurhaugen;SN66760;04.2020;0,8;-
Oppdal - Maurhaugen;SN66760;05.2020;3,6;-
Oppdal - Maurhaugen;SN66760;06.2020;13,8;-
Oppdal - Maurhaugen;SN66760;07.2020;8,9;-
Oppdal - Maurhaugen;SN66760;08.2020;11,6;-
Oppdal - Maurhaugen;SN66760;09.2020;7,3;-
Oppdal - Maurhaugen;SN66760;10.2020;2,7;-
Oppdal - Maurhaugen;SN66760;11.2020;0,7;-
Oppdal - Maurhaugen;SN66760;12.2020;-1,5;-
Oppdal - Maurhaugen;SN66760;01.2021;-9,3;-
Oppdal - Maurhaugen;SN66760;02.2021;-7,3;-
Oppdal - Maurhaugen;SN66760;03.2021;-0,9;-
Oppdal - Maurhaugen;SN66760;04.2021;-0,8;-
Oppdal - Maurhaugen;SN66760;05.2021;5,7;-
Oppdal - Maurhaugen;SN66760;06.2021;11,3;-
Oppdal - Maurhaugen;SN66760;07.2021;14,1;-
Oppdal - Maurhaugen;SN66760;08.2021;10,2;-
Oppdal - Sæter;SN63705;12.1975;-1,9;1,9
Oppdal - Sæter;SN63705;01.1976;-5,9;-0,9
Oppdal - Sæter;SN63705;02.1976;-3;1,2
Oppdal - Sæter;SN63705;03.1976;-3,9;-1,5
Oppdal - Sæter;SN63705;04.1976;-0,5;-1,1
Oppdal - Sæter;SN63705;05.1976;8;1,5
Oppdal - Sæter;SN63705;06.1976;9,1;-0,9
Oppdal - Sæter;SN63705;07.1976;11,6;0,2
Oppdal - Sæter;SN63705;08.1976;11,7;0,9
Oppdal - Sæter;SN63705;09.1976;4,6;-2,5
Oppdal - Sæter;SN63705;10.1976;4,2;0,3
Oppdal - Sæter;SN63705;11.1976;-0,4;1,1
Oppdal - Sæter;SN63705;12.1976;-5,8;-2
Oppdal - Sæter;SN63705;01.1977;-6,5;-1,5
Oppdal - Sæter;SN63705;02.1977;-6,9;-2,7
Oppdal - Sæter;SN63705;03.1977;-0,3;2,1
Oppdal - Sæter;SN63705;04.1977;-1,4;-2
Oppdal - Sæter;SN63705;05.1977;5,6;-0,9
Oppdal - Sæter;SN63705;06.1977;8,8;-1,2
Oppdal - Sæter;SN63705;07.1977;10,8;-0,6
Oppdal - Sæter;SN63705;08.1977;11,2;0,4
Oppdal - Sæter;SN63705;09.1977;5,5;-1,6
Oppdal - Sæter;SN63705;10.1977;6,3;2,4
Oppdal - Sæter;SN63705;11.1977;-0,8;0,7
Oppdal - Sæter;SN63705;12.1977;-1;2,8
Oppdal - Sæter;SN63705;01.1978;-3,7;1,3
Oppdal - Sæter;SN63705;02.1978;-7,1;-2,9
Oppdal - Sæter;SN63705;03.1978;-1,9;0,5
Oppdal - Sæter;SN63705;04.1978;0,1;-0,5
Oppdal - Sæter;SN63705;05.1978;7,4;0,9
Oppdal - Sæter;SN63705;06.1978;11;1
Oppdal - Sæter;SN63705;07.1978;11,6;0,2
Oppdal - Sæter;SN63705;08.1978;10,4;-0,4
Oppdal - Sæter;SN63705;09.1978;5,8;-1,3
Oppdal - Sæter;SN63705;10.1978;4,2;0,3
Oppdal - Sæter;SN63705;11.1978;-0,3;1,2
Oppdal - Sæter;SN63705;12.1978;-7,6;-3,8
Oppdal - Sæter;SN63705;01.1979;-7,9;-2,9
Oppdal - Sæter;SN63705;02.1979;-5,3;-1,1
Oppdal - Sæter;SN63705;03.1979;-1,7;0,7
Oppdal - Sæter;SN63705;04.1979;1,5;0,9
Oppdal - Sæter;SN63705;05.1979;5,6;-0,9
Oppdal - Sæter;SN63705;06.1979;11,6;1,6
Oppdal - Sæter;SN63705;07.1979;10,1;-1,3
Oppdal - Sæter;SN63705;08.1979;10,3;-0,5
Oppdal - Sæter;SN63705;09.1979;6,5;-0,6
Oppdal - Sæter;SN63705;10.1979;4,5;0,6
Oppdal - Sæter;SN63705;11.1979;-1,4;0,1
Oppdal - Sæter;SN63705;12.1979;-4,5;-0,7
Oppdal - Sæter;SN63705;01.1980;-6,7;-1,7
Oppdal - Sæter;SN63705;02.1980;-3,3;0,9
Oppdal - Sæter;SN63705;03.1980;-2,8;-0,4
Oppdal - Sæter;SN63705;04.1980;2,5;1,9
Oppdal - Sæter;SN63705;05.1980;6,9;0,4
Oppdal - Sæter;SN63705;06.1980;12,2;2,2
Oppdal - Sæter;SN63705;07.1980;13,2;1,8
Oppdal - Sæter;SN63705;08.1980;11,2;0,4
Oppdal - Sæter;SN63705;09.1980;9;1,9
Oppdal - Sæter;SN63705;10.1980;0,9;-3
Oppdal - Sæter;SN63705;11.1980;-4;-2,5
Oppdal - Sæter;SN63705;12.1980;-3,4;0,4
Oppdal - Sæter;SN63705;01.1981;-4,6;0,4
Oppdal - Sæter;SN63705;02.1981;-4,9;-0,7
Oppdal - Sæter;SN63705;03.1981;-3,3;-0,9
Oppdal - Sæter;SN63705;04.1981;0,4;-0,2
Oppdal - Sæter;SN63705;05.1981;9,1;2,6
Oppdal - Sæter;SN63705;06.1981;8;-2
Oppdal - Sæter;SN63705;07.1981;11,1;-0,3
Oppdal - Sæter;SN63705;08.1981;10;-0,8
Oppdal - Sæter;SN63705;09.1981;9,7;2,6
Oppdal - Sæter;SN63705;10.1981;3,4;-0,5
Oppdal - Sæter;SN63705;11.1981;-2,4;-0,9
Oppdal - Sæter;SN63705;12.1981;-9,6;-5,8
Oppdal - Sæter;SN63705;01.1982;-6,3;-1,3
Oppdal - Sæter;SN63705;02.1982;-1;3,2
Oppdal - Sæter;SN63705;03.1982;0,4;2,8
Oppdal - Sæter;SN63705;04.1982;1,1;0,5
Oppdal - Sæter;SN63705;05.1982;6,5;0
Oppdal - Sæter;SN63705;06.1982;7,8;-2,2
Oppdal - Sæter;SN63705;07.1982;12,9;1,5
Oppdal - Sæter;SN63705;08.1982;12,3;1,5
Oppdal - Sæter;SN63705;09.1982;7,5;0,4
Oppdal - Sæter;SN63705;10.1982;5,2;1,3
Oppdal - Sæter;SN63705;11.1982;0;1,5
Oppdal - Sæter;SN63705;12.1982;-1,6;2,2
Oppdal - Sæter;SN63705;01.1983;-2,2;2,8
Oppdal - Sæter;SN63705;02.1983;-4,5;-0,3
Oppdal - Sæter;SN63705;03.1983;-1,1;1,3
Oppdal - Sæter;SN63705;04.1983;2;1,4
Oppdal - Sæter;SN63705;05.1983;7,6;1,1
Oppdal - Sæter;SN63705;06.1983;8,7;-1,3
Oppdal - Sæter;SN63705;07.1983;12,4;1
Oppdal - Sæter;SN63705;08.1983;10,5;-0,3
Oppdal - Sæter;SN63705;09.1983;7,8;0,7
Oppdal - Sæter;SN63705;10.1983;3,6;-0,3
Oppdal - Sæter;SN63705;11.1983;-1,9;-0,4
Oppdal - Sæter;SN63705;12.1983;-1,5;2,3
Oppdal - Sæter;SN63705;01.1984;-6,5;-1,5
Oppdal - Sæter;SN63705;02.1984;-2;2,2
Oppdal - Sæter;SN63705;03.1984;-3,6;-1,2
Oppdal - Sæter;SN63705;04.1984;3,7;3,1
Oppdal - Sæter;SN63705;05.1984;9;2,5
Oppdal - Sæter;SN63705;06.1984;8,8;-1,2
Oppdal - Sæter;SN63705;07.1984;10,8;-0,6
Oppdal - Sæter;SN63705;08.1984;11,1;0,3
Oppdal - Sæter;SN63705;09.1984;6,4;-0,7
Oppdal - Sæter;SN63705;10.1984;5,2;1,3
Oppdal - Sæter;SN63705;11.1984;2,3;3,8
Oppdal - Sæter;SN63705;12.1984;-0,9;2,9
Oppdal - Sæter;SN63705;01.1985;-7,5;-2,5
Oppdal - Sæter;SN63705;02.1985;-6,1;-1,9
Oppdal - Sæter;SN63705;03.1985;-1,6;0,8
Oppdal - Sæter;SN63705;04.1985;-0,2;-0,8
Oppdal - Sæter;SN63705;05.1985;7,2;0,7
Oppdal - Sæter;SN63705;06.1985;10,2;0,2
Oppdal - Sæter;SN63705;07.1985;12,1;0,7
Oppdal - Sæter;SN63705;08.1985;11,6;0,8
Oppdal - Sæter;SN63705;09.1985;5,1;-2
Oppdal - Sæter;SN63705;10.1985;6,1;2,2
Oppdal - Sæter;SN63705;11.1985;-4,5;-3
Oppdal - Sæter;SN63705;12.1985;-5,4;-1,6
Oppdal - Sæter;SN63705;01.1986;-7,9;-2,9
Oppdal - Sæter;SN63705;02.1986;-6,5;-2,3
Oppdal - Sæter;SN63705;03.1986;0,7;3,1
Oppdal - Sæter;SN63705;04.1986;-0,7;-1,3
Oppdal - Sæter;SN63705;05.1986;8,8;2,3
Oppdal - Sæter;SN63705;06.1986;12,6;2,6
Oppdal - Sæter;SN63705;07.1986;11,4;0
Oppdal - Sæter;SN63705;08.1986;9,4;-1,4
Oppdal - Sæter;SN63705;09.1986;4,1;-3
Oppdal - Sæter;SN63705;10.1986;4,8;0,9
Oppdal - Sæter;SN63705;11.1986;1,4;2,9
Oppdal - Sæter;SN63705;12.1986;-4,2;-0,4
Oppdal - Sæter;SN63705;01.1987;-8,5;-3,5
Oppdal - Sæter;SN63705;02.1987;-4,4;-0,2
Oppdal - Sæter;SN63705;03.1987;-4,3;-1,9
Oppdal - Sæter;SN63705;04.1987;3,4;2,8
Oppdal - Sæter;SN63705;05.1987;4,9;-1,6
Oppdal - Sæter;SN63705;06.1987;8,1;-1,9
Oppdal - Sæter;SN63705;07.1987;11,2;-0,2
Oppdal - Sæter;SN63705;08.1987;8,9;-1,9
Oppdal - Sæter;SN63705;09.1987;6,6;-0,5
Oppdal - Sæter;SN63705;10.1987;6,8;2,9
Oppdal - Sæter;SN63705;11.1987;-1,3;0,2
Oppdal - Sæter;SN63705;12.1987;-1,7;2,1
Oppdal - Sæter;SN63705;01.1988;-2;3
Oppdal - Sæter;SN63705;02.1988;-2,8;1,4
Oppdal - Sæter;SN63705;03.1988;-3,6;-1,2
Oppdal - Sæter;SN63705;04.1988;-0,9;-1,5
Oppdal - Sæter;SN63705;05.1988;8,3;1,8
Oppdal - Sæter;SN63705;06.1988;11,7;1,7
Oppdal - Sæter;SN63705;07.1988;13,5;2,1
Oppdal - Sæter;SN63705;08.1988;11,3;0,5
Oppdal - Sæter;SN63705;09.1988;8,6;1,5
Oppdal - Sæter;SN63705;10.1988;3,9;0
Oppdal - Sæter;SN63705;11.1988;-1,7;-0,2
Oppdal - Sæter;SN63705;12.1988;-1,8;2
Oppdal - Sæter;SN63705;01.1989;0,8;5,8
Oppdal - Sæter;SN63705;02.1989;-0,9;3,3
Oppdal - Sæter;SN63705;03.1989;0,9;3,3
Oppdal - Sæter;SN63705;04.1989;2,5;1,9
Oppdal - Sæter;SN63705;05.1989;6,4;-0,1
Oppdal - Sæter;SN63705;06.1989;10,5;0,5
Oppdal - Sæter;SN63705;07.1989;11,6;0,2
Oppdal - Sæter;SN63705;08.1989;10,4;-0,4
Oppdal - Sæter;SN63705;09.1989;8,4;1,3
Oppdal - Sæter;SN63705;10.1989;4,3;0,4
Oppdal - Sæter;SN63705;11.1989;1,2;2,7
Oppdal - Sæter;SN63705;12.1989;-2,9;0,9
Oppdal - Sæter;SN63705;01.1990;-1,4;3,6
Oppdal - Sæter;SN63705;02.1990;1,3;5,5
Oppdal - Sæter;SN63705;03.1990;0,8;3,2
Oppdal - Sæter;SN63705;04.1990;2,9;2,3
Oppdal - Sæter;SN63705;05.1990;7,1;0,6
Oppdal - Sæter;SN63705;06.1990;11,5;1,5
Oppdal - Sæter;SN63705;07.1990;11,3;-0,1
Oppdal - Sæter;SN63705;08.1990;12;1,2
Oppdal - Sæter;SN63705;09.1990;6,8;-0,3
Oppdal - Sæter;SN63705;10.1990;5,7;1,8
Oppdal - Sæter;SN63705;11.1990;-0,9;0,6
Oppdal - Sæter;SN63705;12.1990;-0,7;3,1
Oppdal - Sæter;SN63705;01.1991;-1,3;3,7
Oppdal - Sæter;SN63705;02.1991;-4,6;-0,4
Oppdal - Sæter;SN63705;03.1991;1,6;4
Oppdal - Sæter;SN63705;04.1991;2,7;2,1
Oppdal - Sæter;SN63705;05.1991;4,3;-2,2
Oppdal - Sæter;SN63705;06.1991;7,4;-2,6
Oppdal - Sæter;SN63705;07.1991;14;2,6
Oppdal - Sæter;SN63705;08.1991;12;1,2
Oppdal - Sæter;SN63705;09.1991;7;-0,1
Oppdal - Sæter;SN63705;10.1991;3,8;-0,1
Oppdal - Sæter;SN63705;11.1991;0,8;2,3
Oppdal - Sæter;SN63705;12.1991;-0,3;3,5
Oppdal - Sæter;SN63705;01.1992;0;5
Oppdal - Sæter;SN63705;02.1992;-1,5;2,7
Oppdal - Sæter;SN63705;03.1992;0,3;2,7
Oppdal - Sæter;SN63705;04.1992;0,2;-0,4
Oppdal - Sæter;SN63705;05.1992;9,2;2,7
Oppdal - Sæter;SN63705;06.1992;12,7;2,7
Oppdal - Sæter;SN63705;07.1992;10,6;-0,8
Oppdal - Sæter;SN63705;08.1992;10,2;-0,6
Oppdal - Sæter;SN63705;12.1992;-1,9;1,9
Oppdal - Sæter;SN63705;01.1993;-2,1;2,9
Oppdal - Sæter;SN63705;02.1993;-2;2,2
Oppdal - Sæter;SN63705;03.1993;-2;0,4
Oppdal - Sæter;SN63705;04.1993;3,4;2,8
Oppdal - Sæter;SN63705;05.1993;8,1;1,6
Oppdal - Sæter;SN63705;10.1993;0,8;-3,1
Oppdal - Sæter;SN63705;11.1993;-4,1;-2,6
Oppdal - Sæter;SN63705;12.1993;-7,2;-3,4
Oppdal - Sæter;SN63705;01.1994;-5,3;-0,3
Oppdal - Sæter;SN63705;02.1994;-8,4;-4,2
Oppdal - Sæter;SN63705;03.1994;-1,7;0,7
Oppdal - Sæter;SN63705;04.1994;2,9;2,3
Oppdal - Sæter;SN63705;05.1994;5,3;-1,2
Oppdal - Sæter;SN63705;06.1994;8,1;-1,9
Oppdal - Sæter;SN63705;07.1994;15,4;4
Oppdal - Sæter;SN63705;08.1994;11,4;0,6
Oppdal - Sæter;SN63705;09.1994;6,4;-0,7
Oppdal - Sæter;SN63705;10.1994;2,7;-1,2
Oppdal - Sæter;SN63705;11.1994;0,6;2,1
Oppdal - Sæter;SN63705;12.1994;-0,8;3
Oppdal - Sæter;SN63705;01.1995;-2,6;2,4
Oppdal - Sæter;SN63705;02.1995;-2;2,2
Oppdal - Sæter;SN63705;03.1995;-1,3;1,1
Oppdal - Sæter;SN63705;04.1995;0,1;-0,5
Oppdal - Sæter;SN63705;05.1995;5,5;-1
Oppdal - Sæter;SN63705;06.1995;9,7;-0,3
Oppdal - Sæter;SN63705;07.1995;12;0,6
Oppdal - Sæter;SN63705;08.1995;11;0,2
Oppdal - Sæter;SN63705;09.1995;8;0,9
Oppdal - Sæter;SN63705;10.1995;6,3;2,4
Oppdal - Sæter;SN63705;11.1995;-2,7;-1,2
Oppdal - Sæter;SN63705;12.1995;-5,5;-1,7
Oppdal - Sæter;SN63705;01.1996;-4,5;0,5
Oppdal - Sæter;SN63705;02.1996;-6,7;-2,5
Oppdal - Sæter;SN63705;03.1996;-2,4;0
Oppdal - Sæter;SN63705;04.1996;3,1;2,5
Oppdal - Sæter;SN63705;05.1996;4,2;-2,3
Oppdal - Sæter;SN63705;06.1996;9,2;-0,8
Oppdal - Sæter;SN63705;07.1996;10,3;-1,1
Oppdal - Sæter;SN63705;08.1996;14,4;3,6
Oppdal - Sæter;SN63705;09.1996;5,9;-1,2
Oppdal - Sæter;SN63705;10.1996;5,3;1,4
Oppdal - Sæter;SN63705;11.1996;-6;-4,5
Oppdal - Sæter;SN63705;12.1996;-4,4;-0,6
Oppdal - Sæter;SN63705;01.1997;-1,8;3,2
Oppdal - Sæter;SN63705;02.1997;-2,5;1,7
Oppdal - Sæter;SN63705;03.1997;-1;1,4
Oppdal - Sæter;SN63705;04.1997;-0,5;-1,1
Oppdal - Sæter;SN63705;05.1997;4,4;-2,1
Oppdal - Sæter;SN63705;06.1997;10,5;0,5
Oppdal - Sæter;SN63705;07.1997;14,5;3,1
Oppdal - Sæter;SN63705;08.1997;15;4,2
Oppdal - Sæter;SN63705;09.1997;8;0,9
Oppdal - Sæter;SN63705;10.1997;1,8;-2,1
Oppdal - Sæter;SN63705;11.1997;-1,1;0,4
Oppdal - Sæter;SN63705;12.1997;-3,2;0,6
Oppdal - Sæter;SN63705;01.1998;-1,6;3,4
Oppdal - Sæter;SN63705;02.1998;0,1;4,3
Oppdal - Sæter;SN63705;03.1998;-1,9;0,5
Oppdal - Sæter;SN63705;04.1998;1,2;0,6
Oppdal - Sæter;SN63705;05.1998;6,2;-0,3
Oppdal - Sæter;SN63705;06.1998;9,2;-0,8
Oppdal - Sæter;SN63705;07.1998;11;-0,4
Oppdal - Sæter;SN63705;08.1998;9,9;-0,9
Oppdal - Sæter;SN63705;09.1998;9,5;2,4
Oppdal - Sæter;SN63705;10.1998;2;-1,9
Oppdal - Sæter;SN63705;11.1998;-4,1;-2,6
Oppdal - Sæter;SN63705;12.1998;-2;1,8
Oppdal - Sæter;SN63705;01.1999;-3,2;1,8
Oppdal - Sæter;SN63705;02.1999;-2,7;1,5
Oppdal - Sæter;SN63705;03.1999;-0,1;2,3
Oppdal - Sæter;SN63705;04.1999;3,5;2,9
Oppdal - Sæter;SN63705;05.1999;5,8;-0,7
Oppdal - Sæter;SN63705;06.1999;10,7;0,7
